business_id,review_count
YaMTfCPcyQeq3BVl2vd_Vw,9
GJgBeJt3vFFYVLz1QTpknw,15
A_Tnd2SJv5uBqqJFpKYbDw,6
imb1A-ip3j6RI0r7g69guA,17
G2PRS729S-GFsH2yTXixng,6
W8F3mtK3i_51YnwyCqVYig,22
fy9gJwTkNghpCIHjaXhnAA,5
Vi5s_YhaNFOR-P6vmsinHA,67
Xl1hLh1RSzXiFF0PnQ8sIA,7
IzVShWUOHCr0WZynNue67w,10
9b7QC9BplQy944Lov7JeZQ,10
YH5YLkscM9ItJyvDehw-NA,7
dlM1Xkv1Em4TAM8Cy7QWmA,14
RGbOLfkHEH2ImrJfTl2CVw,15
p4TJGwgDbY6AcPqCW51UWw,12
pUqTr1eNl1-_LATAito3nQ,36
fVqYn3JXW4ngNxIB_cmvcw,19
k9-BvLOaQ3_lQHBUJyVOWg,35
3Fhiqbc__OVAmvsPC_4fVQ,5
n9T38BkbtBk6RTGk_-HvlQ,9
w2GJne9PdbukBeLNoFMX3w,5
4eZ-elvoXx4m65uoz7ymzQ,149
OYz76ipexaU20wuOuHQyBQ,21
B-XPbtnPLfqIZHTpvapQ6w,5
3XIs0sZ2RgI2vPZ5JxMJcw,5
EWw0g8eW-AcDHty0V1L8DQ,7
zezqFvepI43vrYCVHwr-Mg,7
bcSFClTgCRNYzmR0yFTZdA,9
8AdQNUcZdcvxMDsrGQGMAg,8
hqWity9OXJUQ2ujRl9OO1g,5
vUDuc-y6kKnauHAkqXwEYQ,15
GJI1ITRdwr6Ov3GVKOTZcQ,82
RJcGEf7pLPvWU6jPEKj_lA,51
_hJMf71ugFSxYtmpEx08EQ,6
cfnupYok6te4LoHkwzWaUQ,62
HLh0we-7JQ322p6a7z5hAA,159
Lpr5jNtrXgrRtWg3YGlcjA,74
nA_p4rVQxwGPWz-IUzbOfA,11
kZL8fbQKQOS5H1jqbqUGTA,5
g2eWutrVGyfytXepjTXznw,27
xfTpjz09FW_JCiDZnpQufQ,10
TRjbKT6zLvNJafUB4w-RTQ,11
4BUeJ80RI833Q1bxqi8e9A,5
j8ZnJA5dSRbEJAsRlOPp2A,6
P4E0Lv494T0OvvupBjvUIQ,86
kEpyXGjRJTNWRtrVujbsiw,59
xhxP_Gixld0hhD74tqDLmA,26
5wLPgwoVORAAdIZEkWEgIA,10
7qNh8LMDT3SxVc3LQz3TjA,11
tOpGfccnr6Z1evkd6tmpMw,79
j4byE3dWqJ590uKJ0Z2Z_A,105
ipfHnjUXK-yJ3jYMMWupRg,13
moWjzDLvCg69Bcy5VCniuA,7
pyNdAiMajbYacvEsOeNdSw,12
3NeCyy5d2zIqrNHh4Rml0A,6
Jaw2tISL2x7UQYVxkRzkNw,17
TqHEgalpAksfVJvx8INuvg,15
fsPygI9hRBOJ1xfx0F7yQA,12
dgb50bSQ4-kItm0LZvEWnA,7
xrYZedGVnyF737cBg4jc7Q,19
RRNgMxqcmO8H1KXPQNb1mg,10
1PoZ8XdISWJpvcEnlNyfgg,180
stmFa8G6ZVof0lFEh9cUdg,10
mXLGdrsBTKHGx99W75sLMQ,7
5PzzYh7dKrnUa1pgjxZAhA,40
xmkyOT45KULGO5qYAU_BNg,20
4NNqaPw0fhR3wZrldIvi9A,23
YP6B1xOHbv3WlvyB7gWwoA,16
CTaS3dtVDJ5Dk3ACI7blYg,18
TUHo9XQjTkcL5DGqyvE1-Q,36
1GQexCAjyG7DXClC0TU4Pg,6
kRh1ueK_mNur0ttiycbliQ,12
76P2-AeqmZAmyZjF_GgULw,8
EkTWp1kI6Lg3J4JqDOL0XQ,7
pWd5RRSIxllxLFnegmh1MQ,6
rElxptPIJZicDM39e1ORTg,6
PJLh9DYLcf5JJ_fdwHDbzA,128
oQQvx1YhCshwTK2k5QEtxA,15
32Mpqd6u-TGxTNShjAF6Rg,77
YvAxHHI9Fkatv-NTnbmKkQ,22
lBu52uN7xAE8_niK9zt3Lg,17
eLt-dwl-xxXj9nklhs2eOw,219
_XIoI2scf8PLIp9FM9Y48Q,14
sStSvjUadBtJ5ZpSBQMGKQ,5
iRkCwu31adJ2UImpYMZe9A,8
7D4C4PO6je_Bb87FKb7Irg,7
E_yAof-40JI2ID-Z4ATDCg,6
qkSW7Q-GkEKtmPsloM611g,9
ic2VmDDJcH9I06LU36eiAw,6
EXtab5AZyaD4S3NHj22xuQ,16
XU6LMxNMSw8ICWPcySyXCg,11
rEpuFGVZfOcKWFcFlouFLg,19
y3ApB9iM9tlsksQJEANHkg,10
GNhgVpSoCC8xAz8URfmzhQ,24
b43LDjgiQ9-JDl0hNvKTEg,28
IB4a0y6oMm29DxqDc-3t4A,15
6p9M_deG2wqUQah-Qvr90Q,14
CfxaspC1y3xfmL_AnA-7MQ,70
fBHkDKSjozag19RmBxybHQ,9
2QrhyX0-nb5AQ4Ht5hONjQ,8
qBUXnQjOkpRPdJsVA3tvQQ,14
no8cDPErgTopAL9fj-BrVw,5
SEx6MJMMOmKJaND50XdIeA,25
OBqmUe4LrPgROoK-mVKGVA,34
ebDh7yj6ltXFrVIlUfD-Fg,8
Swox1WnwaKpd20hogDejpA,13
RMcCIXJeeLf1CzCfNDSH0g,9
gLRRexCPqKip5OTdtr9yfg,11
zXFrqQblUOj-rRbFncEN9Q,13
rN3tOWABU_hSBvLdADSb4Q,70
MjVYRnqyrXMM95frRu215w,7
_8GPLch3GAnhOmymvG947w,28
7yU6h5VSNYKoj2dzoqa31A,7
ul7RY7S80zD3EpvoYMNyAA,85
bbGwoO9kvR3GqZ2Q2G8rew,22
A4kIIfz6_9DUa-gE7YE-0A,41
SUqw8hyb4MtNYzhh6LqcsA,59
QvkNpovGIy3oDV3hy6rvCQ,6
vP-qZ48IT3ceipA2vg0wNw,113
aqwFURtZu1oAEWtPAUIqOw,124
NuWYqeasNWKnl6kRrFdeNw,6
fs7z8vSpjvqKij9QvLX_Cg,12
O61KbeD6tSllqezTeX1ufg,95
5oMeWNxtYOk4V0smWY-7HQ,34
5nqWNo7uVU1Zxm4tjnvkUw,447
y0wLIXL2bbQ5OSTrSxV2Hw,6
83thsbcYiEtchO-QL2adhA,45
KK4xgOVHh8b7Bd0SN78Sfw,6
Gb0-N0jbdRNWaBagq_pu8A,9
KzzIvPIIutBg8wDPPGHJBQ,58
Azxqg-pfrqw4-0HVZnjDaQ,10
gF89sbV7mr0SYBKetRFwwQ,55
7ZXhpW0nRfmaa1l746acmA,5
4cUZY3kT9QhgwKmXbPJiuQ,9
DsNqtioyNOBaN56hm_G8LA,34
kM0CewxK3Ize1SF92bfJYQ,186
1FPChonc6BxH-qKXyFcq4w,10
IaYxqtDuBJ7YhwL22X4zhA,22
wjR2SPyFDgS-M6WXyDsbBw,297
8hF8nEXiwgmoFu6EM98Xow,23
ymghz0Sp-Dh2DC7pBrbP9g,20
M1q0l_VuI6MqRYLWGVhCCw,474
9jeooBIZroQCrDilNp2MHA,8
YxgEEvmWQMDKqkDlof_TRA,12
sQKxtDtTZ8gVW7JrMG1I0g,19
_YfdFmhYhaelhlQXoGCktA,150
sqefJ23B6fFZFlM6rRxxiA,21
XjrpZ3LausDruWgc_dc-qg,30
iUWaHJ4_gj1N3yFBhL9f1g,34
UDQpXeJPCfaFs_SR_wCZTw,11
ZmAThxuzqrxkJDCzoLNrXg,16
erz6oUEJdx787WyOlxMARw,415
at8csgaR7Vg9woCNt2J8Aw,31
1ooWNKz7_sEOhVJYoiY8FA,98
iQJw5sNNipl5yi8j9oqPhQ,36
2DtEr0uZQrcFmTefZt0L_g,48
LCmzUjnMIcgxoSY5N_HHQA,34
NDcvmNqXCxcbVTWmJ98Iow,5
L89m0394VQpzabZSXY62Jw,12
vtR2MjFToKkclbUX5DuhlQ,229
11nI7ISx_R9GoMastDmi0g,10
-HruUqz4jdxa2Saw_WGoXg,6
pHyiVqG5KENFrOXWJlflOA,15
J3ZsfPsk47ozaJ2VZZLYGQ,34
Z4PF4EtM12L7nwOHZHFJNA,967
B5EdmbWojtNo7ll3IwrBPA,8
DCuXm2BH5O3U9x8PGkRzaA,6
HHsOQihGHq7jxPLO4sH-Ag,7
Rq2wDwvroOFBxPA4kfXb3w,5
yJbjrrphcm_gek_dM7p1OA,116
IOuXdhmenBmHuygjI9U66g,23
NqE7vN3VT_AphP0cIAatYA,53
WsOkaCp3l5G8ZHAx0uuTQg,63
10lvWav5dbxkbez-ItcdGA,9
i6-xjNGY_8Co3DwHDrBZ4w,8
aLZVYI0vdIikW2bF1E9fYQ,9
LQ06L5Sp-aSVG61T_A0wbA,21
T-fUa3k9xLrL3HqiNxnxcA,16
fd2KkLEOtadv7V55RP9FnQ,15
XRwMylq2mJXEm72-WnpJPQ,33
2gAUCHWLEdQNqxsJ66RZ1A,7
XKoK2wgr69HEEFI_O42tJQ,6
eIcuDsAq4dYCJm-ww1-4ig,13
2MTZqU-KkSLxIvTSWANIUg,13
QW3Y7RWlDLqbmodWrd2rfA,76
8mU6-jF9Pf5aF8K1zbszSA,10
8ALTMfADQJJbRp5ZYk_Z9g,44
zWO12nimB_ISR-CXj0ve5g,13
vq2P4VGEtmCIP76op5XefA,10
BI8XJY0P52ktug65flOysw,50
VQMf48McP-Ovt4kCLpJjoA,5
QZjoE2z7MwKZ8JvzUNzGzw,14
SvcuRSVWAgrd4YKMghJE2A,104
Es4G3h0nQxuYst7HHrF8ew,8
giVJJZSjs8HEjiQB7moYUg,35
XYHHwGxcjRsRLx19jpQPZA,23
SCwIR1-eh2VdfL-prPQayA,6
TQV8Htnlh-491LstCumAZA,15
w_Qt-j7D8FYu5VZ2vIaQxQ,12
OUIi83aDHH8-ct4FXcOhaA,6
WlDRxtPCzwF6D_t7ngXyuw,25
LAWKzwPItDbwS0_HA5nGzg,47
me-gE1a7-DRGK9oeuCmbrw,95
V8HaweR5z6i61uKhxpMg4Q,8
T7gVZwArg_qtUaaDSczjEg,6
678KwtBA0QY5KNv-DVU2lw,18
JpcS7Q6eAEpwwondEaXweQ,21
oA3fjTx_3CM8n4kPLbEQkw,24
HrGoblJqsV-Oi8jcH-6pAQ,9
15T9Ja9GtXNhbgKrsYQj7Q,34
pal5vDB2zYJddlwXCO74zg,13
qyO1gMXxe4KwbmXPDVIlsA,30
QsTkV1GYcusaGZDT4G1y3A,11
2kVpK2gaspKFQCVvXUVLOA,14
AGlh4ZDv6jnoiYfz7At9mw,2672
u3aN2A8Lo9odMCYjaphjLA,217
AlwD1D8P1tpVwH4hGAMH4g,6
wM_9vWMHbevos_aBcG11dw,7
YuvnCZ8b9nNRs0Bu2PbG8Q,160
XiZNyEMpS09MgFCw1FykTg,7
g49GSuIxGFz0Kr9b9qXqJQ,6
VK7iPt8e77e61SC7HraJaw,15
SQBg3xGfxoeZbsfMNduk_g,8
Hgmn5oQ00wHPKS-9zLHOUg,7
taccHsis2C8LoFNE77gYmQ,5
4rMBM8Rwgt2Gr2L1jVMHCA,14
stHf7rHyJUMBNd50KlzMvg,7
0S535WRSgqKyWt67aifGDg,7
Aiw98bl_AW38ROeChXuwxQ,16
VyYaffZALQ17Jg8RTRusbQ,17
rw9kvFyt-xhzRmCQc0jM1w,45
xH1r7_e7aCfsu4cOPp6kBw,9
XIOEUT_1E8iBANVTZtSLTA,36
NmRmZdxW_LwSeF0FGsz1lw,21
Ftjn1vLry0Nm20o-Cqowlw,39
4iKNV1ijEygUYWvx85w-jw,92
sh9_GkzTcw6zTLe2ZFmrdQ,5
CPqfLjTe_wR5X1sV3u6Btw,9
8lmdZSddQWe1DGyVHi9HtA,6
ChRCqLyFQXj6k7bWhBkXjw,6
pAL5W0xTeCfjwNwfGhTZ2g,5
8gjgyMVAm6CUzNNvgFg5Rw,101
EKvt2JpWfOunpq8995I9fw,16
eLrLn5vr05GEOhJgREUpmw,32
ofrcYU8DFDuXOoxceWfkaA,7
PxORQiDmPhd5xwTd1mFbDQ,60
AxK_mBnLpZ4biiE1fpjQkw,64
Wx2L1IX7pN9Nom6Lb8PqNA,25
ZKv7bg-hWPvykjUwN6lZvQ,41
lX50JpkI4TCttcsyMYOcKw,156
RiZBA3hSuz5NMp3BgdP-FA,7
eHlXhuEDtXw9w0Rrs3Bo2g,55
KJTX_Ct2k249kDdAgNZOmw,7
Y684f6LGLALVe9IBern-uA,12
Ru3VPqRGWMSsfl2QlHcNGQ,8
Xc2XlG5b0k4y4DuFYjd2Hg,39
uwS5MEiaIGc5GPc0nMk7rg,17
T7PrloSDQ_SNVJhTlFQ9_A,20
E_h5ZNQa2Gcnj08CprY0ZQ,6
2c49kldxRfdEvNDK9OYSLQ,9
pMMtNe_80eEeNg9p4m-mmg,7
h9Plkoms0MWKhMgaIQbWVw,15
fEgd2rg0QBHqRdcaa05iKw,6
M88FFZZ2o_7QKpCFA_8RtA,75
wjemV9yGMJ93IvCkOmjxFA,11
-NH2sUTm3EJsbBEHdA4BSg,7
rIUVqoeHaKHloOyO26m_sA,5
WsBauAw8UpZ_lYoPF0rndA,32
-G2E_TAWXZehcQBirPGwZw,10
4EFpUIuQZ1RDqSzmxPV3SQ,49
lZKrUxex0K7xrLqfGWE6GA,149
d1sIHLt1NmXmawO6mP9gYw,135
VQ_UH2dmduXNmo1qhK2glg,10
GAm3C9bjO820z3TCKo0kYQ,30
JAXdeLAEuG9r1yqiAqpfjg,14
eSfIqPGk3PB3oaZTZx91XQ,7
2I0GtFcDwEQv6-fruMxNng,404
aoBQW6IKzgE-Hst2r_oAEg,121
LBWjsq9-T-yFQJCNblI0Ig,15
lE_h3vkDR1qMDkQ_KYY2jw,6
e9vuO_8JVcHMf7yzwbfBGw,6
NyvwUdpxG_wmTuYmm4P0pA,11
bZi9s2DRn-JgMyNENwVfNQ,17
lxhYeCGJyHu5Pnx30quNSg,46
3XdcOCkbJp-wxgT3eKS8QQ,17
1jf40VWhrbDhwePoPHbwlg,8
mZRny-5Wglz_8QRPEae8Aw,6
Uj1R5-FGAeyuaVxZKVp0rg,6
IdrRdEQqUd3FRAGD4KiUNQ,75
XRX5c-Dae-f-OdN1pRPe3Q,9
w6n959Gz3-YOMYSnujSmZA,30
j7w0sWgx1qoMvH3jghn0zQ,9
KOiPyuvG3SPBS6_8euXGNA,6
Tz36ybiNcF6X9wxEFZ4J4g,18
SLEcemdec54bzR4kCppF0Q,12
7vEtZGViU6H3n5FqbE19Hw,65
mkTDO8PdVx9o0fAa_8X-CQ,8
J88JV53EPyDjj7lT0Cm9wA,247
dmx9rfhDOixCsCA_DcsEEA,115
NaAnezZVAcSmhJXXjYNgLw,37
yhJZNRipqhyqMV_YgYhuQA,17
JDIF8l-Nz4duHJHS6m9QKQ,13
a_4RMFq1sbAaZYbI6g1boA,13
NbOWECn3ilz4gWL6dm5P6g,193
hPxYgP3TrUN_a20WFQAqmA,12
8aYOQaCdpg50j9UlMGyeQQ,10
6RyyMSq4T5G8mILUaALHfw,71
aLGDQWUvgZNprd1wb0sJyw,9
KBU4gSoC8LyXzN3ogHDyDA,144
jRfAvkWpjpfOKwIlOvl8IQ,6
DGnEJmNYQpQUABpOuNi5-w,7
JmKSUljyPmz26QBADsVkLA,24
oMkLREn5ufFpJN5qYDJXfg,8
rVcdNFJD7QXTIvr6Y56hfQ,5
6tzbXnE_AfUNwzvrh50Lpw,8
BK3KoKtev1h8e_GfmcD-iw,237
MaTM-p-VJyj8ogoWuG5AGg,7
NetawOi6wDa1mGJumW4-zQ,84
L6BS4RhF_39_F-iMXV67zA,9
J7ExLspVIoxXKe22Gty45g,48
zw4SkFGlaCmbz9z3uaYa6g,6
Geui3pFLk_X-2xEIXsyh_w,5
YnCvQRwQu9_9eVYuarNKxg,82
FrPDv4X-XCotBsUwE_Ujfw,10
7yXK084SlMhg-hcsFoDVrA,11
XvASx-NBLP8yV4hDlNnUMg,37
prz_Ov1h0LoA9M7bjhU6tw,7
dwMQmsBKuMtdbZLpEgyWkg,19
PVieWiYn8GK9GSLnNFmOyA,737
i3KOe32WYfGmnL3CRTj4YA,23
3oY-04WH9B2MXTK81ADRig,15
cb1nUu3c4qD0DymqTlUJaA,8
wo5v_nYhPP_YYS0kX_rhhg,8
UjoMqs6vcFveTYyEsvNHdQ,12
Zb8vmvxZ2oWpizEDC8nqEw,11
4_DxnK_mefQ5KL5DF3MkJQ,60
OZ0WENoroBhh-D9CAjDwrg,17
P_XUt3xD-KItQBqBKCiRGw,199
wgaSFjDljjQ5kKaP4evgrA,12
bsVSOoV-IY3jtztQs4XV2g,6
fZqMnq-BydK6RMCqXR-m9w,14
-dstJ9kxwLTxUOlwMDAacw,31
Mu90i2c_9B5LOW4FpCWjEw,21
fm0lMSJ7UQjw33ppen3ImQ,5
_qmFWIAH9ZATeQpXxdm8rg,149
5j5KSLF5b9PiMhUpru-VgA,24
s11vTuL_EkCUy4tZ_S44wQ,33
tD7avs4DU89CS9iA5b3HTA,7
27G8SzY2r40Na8bfXNwX4Q,8
08zL0CHz6CwcCmbI4sT3ZA,27
rPvFnIN-xVz6WXIocw0Bng,67
TnwGFR_5ntHByM1VMD9etg,20
F1RbPpfowIOqUhwWMOuKMw,9
Ie9vNf2DoFdnEQ-5TNGwwg,12
prkmNSdMa6ZV2zyCDCVmNA,18
Wy_PDq-EN8NBIAOopbFpaQ,27
p_Z7CfD2N-ztkg-qeDmR7w,79
oophgE5PY10TJOLP7O6Rfg,5
0ty21dxj2E1cJrDDbTeThQ,11
vN9AYCDR5aYclwuYrr4Cgw,28
jVJdCT5lD-DT0LuH1OGVNA,9
wyxkrXnXcYpjv1raTm2zyQ,41
pDfAmgfoxoyAJIbCDzqA-A,6
PR6ftbhaxs6vXjjswzx7AQ,13
fns6K0Ntw4JY9rsw9yAqHg,9
a0iDu_LMjMjLSdU0u_Z1Ag,20
JlD5leGMSsDYqBTK75960Q,7
ZQoiR7KoaSwub1l1rWCbWQ,29
cvo-WCqsMy4OGja8IP9y6Q,63
gLt3qrnczNq2JxH1pDYgLg,14
mQht_w1ruoWAP5WeDuZ_9g,8
c1umnQ3i5Z7lBSUgBEABqA,8
ayrKCuN81UEUduBhZJycXQ,41
X0gzPtsvfp19XSFfC1NcpQ,5
VSGfpfFC57h1GmvAffeqNQ,12
izJ5KZdKiVomRp1xrJdumg,7
KWIUbdEWyHmSIUaEQTk_qg,17
8yKLqwZ14J9RpgePtrzIEA,10
s3cF6Yfx4jToMjZ58smzew,11
L0ru_-lAmjb97duMeAhJHQ,12
CRYF-XBIt9CTKtSznCFu7Q,8
ccjW7ukugsIA0-_Uq4MBPA,10
DBJgFxLX2M7r6_SEzQNmvA,46
4A4zL1kD7-PY17bgeAmNpQ,6
nfDNbJ3eWwudtQCyp2EpSw,150
jQ09RR5RkR8BhsDryvfL7Q,20
XaGF6G6eQYBk0N4mzrVUPg,12
xoUGymbl33hY6W8fZ2m34Q,6
-pKZcFFGC4WHskbrlCJSBg,54
BjB-ENJP5lnrun3CFAT1UQ,125
K4oJkGbl-JtAbzDwJQoF_g,15
c1cHkfHOySbevqOfvshUiA,27
E52a-tWfAVUigt1ArF711w,76
gpRaW4K8eYjbGHzcglwF_A,31
A3ThsQixWH6qp5DsN5hidw,25
egddrKAZ4Cj__lfLhwdTXA,51
S-UCCkjSycqYHdIgdU5PBg,10
O9Y5MBpEMMQpR1r9xWxBMA,13
lytkSAdOiFehcP3N0mLEuw,6
yJLVKaiW1fxE6PIEsF-gqA,5
LdT2vaMNV8cx23-HJbdmrA,7
m-EfDi7UBwdiEBm7NXqq3w,151
dcjSovjJUYI3QNUEtB8ZSQ,7
65g21zxAMwQ8XTG5hPHkGA,8
R1uFZ-rHmi1Z8uu97ImVqQ,6
59MEnlgqB-1q1R2h4XyuMw,30
Ja2Q4PWhGxHJyJ4z6sqFOg,7
MtIK6LkX8jr_estIR0Lsww,34
_mL3Bf0XwDLKvguY8vWr3w,101
8m6UMIa_dY1J8mJ_3Rt8uA,6
_p2DPwtQT3mxUhAUXMFH6A,16
bwGZL6e5gO8x2TaeAw20vQ,108
RODJe8OCHP83A1mmkERCLg,30
EI4haJlHil9Yf_Nfds2Ucg,22
49ES_VGv2UlXCFe2m466hQ,39
TrqeK1tBgFGyrz5vzKGrlQ,14
ONhqwSBs_ESWtfjs6C27xQ,22
dG1pPWaVoIHWMIChKjfolg,135
T2FEAvCXllQq1DuVN_iIlw,20
fibtHWOyNvKwroCjNkViIg,6
2LIsSM1ladP1G4Z-6m5wFQ,8
cPWmTRZIaYwGYo76nRVN-g,15
RgRgWud6bTpupU-YS_3LHQ,12
0nR7jHCkFEzmA1n2b5g1nw,64
CrTbDwL7ad_jx60i8ysH6g,23
4TE0yV6Ftq2fL_x3rBn-6Q,16
mnYFBNgk6amFOi-Y5L5xig,39
uFm6i52zxTVqsIW728ql7Q,9
_iuGjVMzlZzHucnAL2PESw,39
4lO1xiunZYyG5xeB1W3QTA,20
7x4Sht9aPbITf6DmfhGjKA,5
lBUKuGMhn5E6SZDyJ0BebA,53
eUPQqWKH1KFf4DZQuagy1Q,29
4QSekSOWLsQkeaPA9HrTYg,6
0eV_6ebzBTWcQXGji0QGkA,83
JrHqYDwfPeq-jVRGQiRXLQ,56
F0hePnZFn1Da5bQ-GO5tfA,16
7f7eBIX4Oz3H323GKKuPwQ,9
n07XNC-z_uWZWG8xJZ8YfA,11
03jQGGJ2ch0uHTtW-UUUqg,620
FXwWhALT6vDDkelJafP5vA,5
UIlrtflU_DOagc4YyrQ2Uw,94
B3tLDhsfgQIQ7T9u3K9-uw,177
7HVPGBo-_5lowdZqaf2qYQ,6
-Cb5aGgM30_NB_wsJ_E3AQ,6
5nI_912f0q-JePcg8M4EcQ,7
OjzUH-6PyxIH7SKTaiTVwg,10
PQ9bxWt2TaAaDuZmwNH-1Q,16
1MgX6qN2tghHt_UrX3CFew,5
Ft9pzkSBSgoFoG58QLNQ0g,12
ZcR-DlAbLmM5WQkNTOi0nA,5
UCDvb0oqI0chWO0C4MHoZA,17
478nHtHeMupTvvj-PAB9Jw,14
uZsm9nwMu6qrfZPWUe8nSw,14
AUAM_o4jPSCmgG9Hxg9vkw,8
oGE7WCtqFfkY_QorkFymuQ,8
oJ_CWkyXYsuzE2B4xt2C-Q,10
VRoZipLJ7QrIddB-I-Nw3w,9
pKvFEnqpksgCZavBZD_Cyw,21
fEyW48Cdk_dJO2pxUWa8kQ,43
DJ2IlHhKH9dPeo3-z79Y_w,38
76kldkNBdBCj5QN2R55RLA,28
JsR6WAIoxt6ghivWFbc2cQ,47
QLcmgt82NZkQiifVDA9sbQ,9
O0bb5FOiUSiLbyKN8DR9tw,29
5hWlWCEoDXZpydKHW9dmBg,40
EiyCdQjYboFVuHsVOoq4Fw,21
BVt-05D3N49V8tgbWEDLqg,6
PNRi6tvJN989IuGqpydE4A,47
xE9zTyXI0ymJ4WxiZooTaQ,6
_ljP8KWwMTSMOv_zGW6nBA,13
mfPb0TXKnhfjjvhbHBB-zw,8
1-2FFbiUiE_CHduK5xzoCw,83
eLTs_fFdEv6soA00M9UloA,34
bBo-IZEA4m5eZb6nZTZXlg,26
0iKAHstsxb3AUNTp6wt1xQ,18
5-8iEgimW1wgAqF6w_zYJA,87
199d-j_X74qQpmYOIcWlqw,22
1h2XPq61TnlDK056FUK8lA,20
WVNw5jRXmaJdP1_r-gN8XA,66
2NUbcZT2z1lNHKz5i_alvA,8
S_akgAEPaeOyKHVMoCChqw,21
No4kIRGedubXrvjxVNUZew,12
9zGenmghu7epn5mXB15Wzg,30
zi9FBsY8sBpAKffo2ivSKQ,8
4tIjXEOBR5Vhtc2JNyftxw,15
qKJxuU13ViDAJ2CYR2irSg,29
Cwispyyye-WIGql9RmBfvQ,6
Gekeq1c-fuezmx0PSGQvzw,177
GUGTLyp9_xHSfizJq572rQ,7
ubir_mi7EhzHrj6L_Fy3Wg,5
8vH7pIzrT1idSXbO2TTeIw,12
lzvlSt0wNYWce0c1KVn-cg,10
ML4wKJ_kXIKZ2eZGyN62bA,7
-5bqdX3ceIrFy0tB7aHsYg,5
vUvjAfn0EkrgthsDI1JqjQ,5
HUAbisCgeubJSaPQ4pai5Q,5
NNWbRH6j3pZah3YTngIkjg,14
Bl5E6RZKCpB5Tl5jouy4FA,13
kXbzA3rrsW32N78rrLovgA,65
zMLA0-Qd9_4nHvovBaAMzQ,26
WnVHAp7oycPR30DOAAuzDw,57
s8Jjhxw1Ih7nd7U7L_d-Iw,5
3eru9l47CT7iKMOJxE_Y5g,52
4ZZiwft_HKQb7qNWtrlR4A,11
mNU26LDUy8r1UjiC4dsB9A,12
sINbRk11imJF9wsMi7_Dmw,5
KzzS7e39XB38YdcZJTCzJg,6
2L66lIUFReYwrY6utOfXAw,16
FZFIEhMeSgrVbMDcSjdsWQ,91
yPxNNSmPHKO3m_kq53D4Jg,846
ibJ2fbXsuFLwNfLkeCPhrQ,11
UTHAZKeSgEXT_a3eiIo2UQ,121
E9xPHrBM4W3tgSJeSlsQgA,24
DuNg91PcgwsCxPJwUON_CQ,18
WBlf50QQOKBRU5NuLUQUuA,9
FkyuGxycBYR0kGc2JP_t9Q,41
5db2mcBy4V6cZpkKNweMCA,13
iy-7QUn6s5xGXf1vOmcxDA,5
0OnGNrVVf6550018D02ntg,31
CDi0MAshYl5mmUZzR9FEHg,9
fdG0BNPv24psbe0_KtlwLQ,84
ccCaKMDq05Ii2jfJH69LTg,8
PSkDN-ht_I2q9_5hfXfr1A,30
PZP5Uk5Ratw9c_t8Ao22Bw,12
JVufTzXywNoJn_F3ZH4LDg,59
mliHuX5DqYi4bBJqm7GPxQ,36
DAyUhqqjyBPfNCoz5VwMSg,14
BBmbdC_kD0J5qUGL3in-6w,29
tgaegCVI8wbDTERwM89brQ,12
w6CL1Ro5rLWqrs6Ku0gh7A,200
ZcA7jN3PwarhifpQg2-Y0Q,7
EuPsfBDOCzfLL0hTD18Bkg,7
2Z1HUGYVpWRiO2-S2Ris_Q,8
171yGYtIYY1yo-MTh_VGOQ,8
6Dc89_MPk-FBhiImUOkSPQ,5
h85JkI-TBbt8DfnVOes6fA,6
yWYOb8jHwAQ2UtcGCiovzg,5
3-bVFdkIVVeH8zcMQCTJAg,16
fOLZXKg7ruVriBACbR6AsQ,82
vgyFTgRPKOAQFBWoDgqDOw,10
WkkfRpq84fyjdqoLU2_S1g,16
b7UYQZ5-9-pNG6UgJPiaJA,24
Lp3WgICkIBq52Q6g7ac67Q,7
Nx4gQPMq9soxRDPohA_4NQ,109
Pjc-b7GgKd73pJEeXQXvfQ,6
9a__B6c-mEGbF83eot4--w,7
6PYnDIRhQjpHxvM-CQNVXQ,88
HPXEZ5unJ21dlFKD4pNfHw,5
PCmI-iqKxxD748coYFmi1A,5
tco8I2ieWNVdudfp2V_VKw,53
-vbvT-Act1BqND2QfF7vlA,12
_9347lfomXNjr2Sq0YMk8g,5
AyMsrYiHSkgDT9noSc-E4Q,160
x0OAF05CX65aVWeZbhpHaw,10
9X3TVvOLQUjRgwMN0lxnSw,5
P6f-9m5R5eUHhtZssO_1Gw,6
tb3w46OzBCO8TAwlLH1jQQ,13
yC4JDO3OT8bnoXPRNAKvtA,41
7CCbvuuwxxvaaKqv4-WxTA,44
lcTR-NewLIrTTYwyAJJzUg,5
3Emo5nnKbGLulLmQ-_qMgQ,16
M_jYK4HtMDK-YzhyoZqZpw,32
hIiBMCeI-aMIVWZceZHG_A,14
HIgydIuNU4nT3MyJocGF8Q,34
Qvcb4fEnlbTgjRJQexE9Sg,21
qdjBmRWmHRygOHnNu6NfiA,11
XbC_CQIrJYCg8HbBtVP3Uw,99
YxbAie-sqdGIu3bbQBB6AA,9
NsUxAIPfG4dkSOm-6HrpZw,7
MBBZqWjMo3cDUIICWKb8PQ,10
Jd9sra_Gj_8tgL3NK_6Djw,51
fAvMcLEBVllP7HEbO2IjDQ,5
